,max_len
gmof_Al2O6-AZO_B-irmof10_B_No235,14.021923786257332
boydwoo_str_m3_o11_o11_pcu_sym_175,8.283007501868006
FOHCIP_FSR,2.933192090154369
boydwoo_str_m3_o7_o10_pcu_sym_201,14.226164434548165
JUKXIW01_FSR,8.2029035472287
boydwoo_str_m3_o22_o28_pcu_sym_61,20.23397222731171
gmof_Zn4O13-BDC_A-DPAC_A_No1188,14.19460430379271
MULQOB_FSR,11.50010206517294
gmof_Zn2O8-irmof7_A-imd_No25,8.226898811025137
FODSAT_FSR,5.525200660538809
boydwoo_str_m4_Al_o23_o25_acs_sym_184,12.419599782437205
CIFFUU_FSR,7.579703048407868
boydwoo_str_m3_o36_o36_pts_sym_160,12.330423493085869
BUCWED_FSR,14.83918893112397
gmof_Uio66Zr-irmof10_A-irmof14_A_No468,11.66293535472227
gmof_ZnN4-SiF6-DPAC_No11,10.311700305947886
boydwoo_str_m3_o7_o29_pcu_sym_218,24.462212245716607
gmof_Al2O6-irmof7_B-irmof8_B_No29,9.779946856769017
QECDAF_FSR,4.697581289642098
KARMAT_FSR,11.719058086362375
AKAYIV_FSR,15.247043554960602
MARLOI_FSR,9.503520245549874
gmof_Al2O6-irmof20_B-irmof7_B_No145,9.271149093579691
boydwoo_str_m3_o12_o26_pcu_sym_7,13.856819819630033
boydwoo_str_m3_o3_o12_pcu_sym_136,15.948738916040565
TUYWIU_FSR,7.826609332420137
CUYJAI_FSR,7.901241084169338
IDUDES_FSR,9.938894486959864
gmof_Al2O6-irmof20_B-irmof7_B_No130,9.18247653806302
MUJMUC_FSR,12.370805122022418
boydwoo_str_m4_Al_o17_o25_acs_sym_60,12.37842406871583
